grid_id,ymd,weekday,month,day,hour,holiday,holiday_counter,holiday_days,holiday_bf_af,school_holiday,school_holiday_counter,school_holiday_days,school_holiday_bf_af,temperature,dew_point,humidity,pressure,wind_speed,weather,y
16,2017-02-02,3,2,2,19,1,7,7,0,1,15,28,0,5,-1,65,1030,14.4,Clear,15.0
16,2017-02-02,3,2,2,20,1,7,7,0,1,15,28,0,5,-1,65,1029,10.8,Clear,6.0
16,2017-02-02,3,2,2,21,1,7,7,0,1,15,28,0,5,-1,65,1029,10.8,Clear,7.0
16,2017-02-02,3,2,2,22,1,7,7,0,1,15,28,0,5,0,70,1029,3.6,Clear,13.0
16,2017-02-03,4,2,3,9,0,0,0,2,1,16,28,0,8,4,76,1027,10.8,Overcast,14.0
16,2017-02-03,4,2,3,10,0,0,0,2,1,16,28,0,8,5,81,1026,7.2,Light rain,16.0
16,2017-02-03,4,2,3,11,0,0,0,2,1,16,28,0,8,5,81,1026,10.8,Overcast,9.0
16,2017-02-03,4,2,3,12,0,0,0,2,1,16,28,0,9,6,82,1024,10.8,Overcast,19.0
16,2017-02-03,4,2,3,13,0,0,0,2,1,16,28,0,9,6,82,1023,10.8,Overcast,10.0
16,2017-02-03,4,2,3,14,0,0,0,2,1,16,28,0,10,5,71,1022,10.8,Overcast,20.0
16,2017-02-03,4,2,3,15,0,0,0,2,1,16,28,0,10,6,76,1022,7.2,Overcast,11.0
16,2017-02-03,4,2,3,16,0,0,0,2,1,16,28,0,10,6,76,1022,7.2,Overcast,8.0
16,2017-02-03,4,2,3,17,0,0,0,2,1,16,28,0,10,6,76,1023,7.2,Overcast,11.0
16,2017-02-03,4,2,3,18,0,0,0,2,1,16,28,0,9,6,82,1023,7.2,Light rain,10.0
16,2017-02-03,4,2,3,19,0,0,0,2,1,16,28,0,9,6,82,1022,10.8,Light rain,11.0
16,2017-02-03,4,2,3,20,0,0,0,2,1,16,28,0,9,7,87,1023,3.6,Light rain,13.0
16,2017-02-03,4,2,3,21,0,0,0,2,1,16,28,0,9,7,87,1023,3.6,Light rain,7.0
16,2017-02-03,4,2,3,22,0,0,0,2,1,16,28,0,9,7,87,1023,3.6,Light rain,14.0
16,2017-02-04,5,2,4,9,0,0,0,1,1,17,28,0,8,8,100,1021,10.8,Overcast,17.0
16,2017-02-04,5,2,4,10,0,0,0,1,1,17,28,0,8,8,100,1020,10.8,Overcast,16.0
16,2017-02-04,5,2,4,11,0,0,0,1,1,17,28,0,9,8,93,1020,3.6,Overcast,16.0
16,2017-02-04,5,2,4,12,0,0,0,1,1,17,28,0,9,8,93,1019,7.2,Overcast,18.0
16,2017-02-04,5,2,4,13,0,0,0,1,1,17,28,0,9,8,93,1018,7.2,Overcast,17.0
16,2017-02-04,5,2,4,14,0,0,0,1,1,17,28,0,10,8,87,1017,7.2,Overcast,12.0
16,2017-02-04,5,2,4,15,0,0,0,1,1,17,28,0,10,7,82,1017,10.8,Overcast,13.0
16,2017-02-04,5,2,4,16,0,0,0,1,1,17,28,0,10,7,82,1017,10.8,Overcast,22.0
16,2017-02-04,5,2,4,17,0,0,0,1,1,17,28,0,9,7,87,1017,10.8,Overcast,13.0
16,2017-02-04,5,2,4,18,0,0,0,1,1,17,28,0,8,7,93,1018,14.4,Overcast,14.0
16,2017-02-04,5,2,4,19,0,0,0,1,1,17,28,0,8,7,93,1018,10.8,Overcast,7.0
16,2017-02-04,5,2,4,20,0,0,0,1,1,17,28,0,8,7,93,1018,7.2,Cloudy,12.0
16,2017-02-04,5,2,4,21,0,0,0,1,1,17,28,0,8,7,93,1019,10.8,Overcast,18.0
16,2017-02-04,5,2,4,22,0,0,0,1,1,17,28,0,8,7,93,1018,7.2,Cloudy,8.0
16,2017-02-05,6,2,5,9,1,1,1,0,1,18,28,0,7,4,81,1021,21.6,Cloudy,16.0
16,2017-02-05,6,2,5,10,1,1,1,0,1,18,28,0,8,3,71,1022,25.2,Cloudy,12.0
16,2017-02-05,6,2,5,11,1,1,1,0,1,18,28,0,8,3,71,1022,18.0,Cloudy,11.0
16,2017-02-05,6,2,5,12,1,1,1,0,1,18,28,0,8,4,76,1021,14.4,Cloudy,18.0
16,2017-02-05,6,2,5,13,1,1,1,0,1,18,28,0,8,3,71,1020,21.6,Cloudy,11.0
16,2017-02-05,6,2,5,14,1,1,1,0,1,18,28,0,9,3,66,1020,14.4,Fog,19.0
16,2017-02-05,6,2,5,15,1,1,1,0,1,18,28,0,10,3,62,1020,14.4,Fog,17.0
16,2017-02-05,6,2,5,16,1,1,1,0,1,18,28,0,9,3,66,1020,14.4,Fog,13.0
16,2017-02-05,6,2,5,17,1,1,1,0,1,18,28,0,8,3,71,1020,10.8,Fog,23.0
16,2017-02-05,6,2,5,18,1,1,1,0,1,18,28,0,7,2,71,1021,7.2,Fog,13.0
16,2017-02-05,6,2,5,19,1,1,1,0,1,18,28,0,8,3,71,1021,3.6,Fog,17.0
16,2017-02-05,6,2,5,20,1,1,1,0,1,18,28,0,7,3,76,1022,7.2,Fog,15.0
16,2017-02-05,6,2,5,21,1,1,1,0,1,18,28,0,6,3,81,1022,7.2,Fog,19.0
16,2017-02-05,6,2,5,22,1,1,1,0,1,18,28,0,6,3,81,1023,3.6,Fog,12.0
16,2017-02-06,0,2,6,9,0,0,0,2,1,19,28,0,7,2,71,1027,14.4,Fog,25.0
16,2017-02-06,0,2,6,10,0,0,0,2,1,19,28,0,8,1,62,1027,21.6,Fog,20.0
16,2017-02-06,0,2,6,11,0,0,0,2,1,19,28,0,9,1,58,1027,21.6,Fog,17.0
16,2017-02-06,0,2,6,12,0,0,0,2,1,19,28,0,9,-1,50,1027,14.4,Clear,12.0
16,2017-02-06,0,2,6,13,0,0,0,2,1,19,28,0,9,-2,46,1027,18.0,Clear,25.0
16,2017-02-06,0,2,6,14,0,0,0,2,1,19,28,0,10,-3,40,1026,18.0,Clear,31.0
16,2017-02-06,0,2,6,15,0,0,0,2,1,19,28,0,10,-2,43,1026,21.6,Clear,23.0
16,2017-02-06,0,2,6,16,0,0,0,2,1,19,28,0,9,-2,46,1026,18.0,Clear,18.0
16,2017-02-06,0,2,6,17,0,0,0,2,1,19,28,0,8,-2,50,1026,18.0,Clear,24.0
16,2017-02-06,0,2,6,18,0,0,0,2,1,19,28,0,7,-1,57,1027,21.6,Clear,14.0
16,2017-02-06,0,2,6,19,0,0,0,2,1,19,28,0,6,-1,61,1027,25.2,Clear,19.0
16,2017-02-06,0,2,6,20,0,0,0,2,1,19,28,0,6,-1,61,1027,21.6,Clear,16.0
16,2017-02-06,0,2,6,21,0,0,0,2,1,19,28,0,5,-2,61,1028,21.6,Clear,15.0
16,2017-02-06,0,2,6,22,0,0,0,2,1,19,28,0,5,-2,61,1027,18.0,Cloudy,15.0
16,2017-02-07,1,2,7,9,0,0,0,0,1,20,28,0,7,-1,57,1027,10.8,Cloudy,16.0
16,2017-02-07,1,2,7,10,0,0,0,0,1,20,28,0,7,-1,57,1028,10.8,Cloudy,10.0
16,2017-02-07,1,2,7,11,0,0,0,0,1,20,28,0,8,-1,53,1027,14.4,Cloudy,13.0
16,2017-02-07,1,2,7,12,0,0,0,0,1,20,28,0,8,0,57,1025,14.4,Cloudy,13.0
16,2017-02-07,1,2,7,13,0,0,0,0,1,20,28,0,8,0,57,1024,10.8,Cloudy,18.0
16,2017-02-07,1,2,7,14,0,0,0,0,1,20,28,0,9,-1,50,1023,10.8,Cloudy,18.0
16,2017-02-07,1,2,7,15,0,0,0,0,1,20,28,0,10,0,50,1023,10.8,Cloudy,27.0
16,2017-02-07,1,2,7,16,0,0,0,0,1,20,28,0,10,0,50,1023,14.4,Cloudy,19.0
16,2017-02-07,1,2,7,17,0,0,0,0,1,20,28,0,9,0,54,1023,14.4,Cloudy,20.0
16,2017-02-07,1,2,7,18,0,0,0,0,1,20,28,0,8,1,62,1024,14.4,Cloudy,21.0
16,2017-02-07,1,2,7,19,0,0,0,0,1,20,28,0,8,1,62,1024,14.4,Cloudy,14.0
16,2017-02-07,1,2,7,20,0,0,0,0,1,20,28,0,8,1,62,1024,14.4,Clear,12.0
16,2017-02-07,1,2,7,21,0,0,0,0,1,20,28,0,7,1,66,1024,14.4,Clear,14.0
16,2017-02-07,1,2,7,22,0,0,0,0,1,20,28,0,7,1,66,1023,14.4,Clear,16.0
16,2017-02-08,2,2,8,9,0,0,0,0,1,21,28,0,5,4,93,1023,18.0,Light rain,20.0
16,2017-02-08,2,2,8,10,0,0,0,0,1,21,28,0,5,3,87,1023,14.4,Light rain,17.0
16,2017-02-08,2,2,8,11,0,0,0,0,1,21,28,0,6,4,87,1023,18.0,Light rain,15.0
16,2017-02-08,2,2,8,12,0,0,0,0,1,21,28,0,6,3,81,1022,21.6,Light rain,19.0
16,2017-02-08,2,2,8,13,0,0,0,0,1,21,28,0,4,3,93,1022,21.6,Light rain,12.0
16,2017-02-08,2,2,8,14,0,0,0,0,1,21,28,0,4,3,93,1022,18.0,Overcast,19.0
16,2017-02-08,2,2,8,15,0,0,0,0,1,21,28,0,4,2,87,1022,21.6,Light rain,17.0
16,2017-02-08,2,2,8,16,0,0,0,0,1,21,28,0,3,2,93,1023,18.0,Light rain,10.0
16,2017-02-08,2,2,8,17,0,0,0,0,1,21,28,0,3,2,93,1023,18.0,Light rain,18.0
16,2017-02-08,2,2,8,18,0,0,0,0,1,21,28,0,3,2,93,1024,21.6,Light rain,10.0
16,2017-02-08,2,2,8,19,0,0,0,0,1,21,28,0,3,2,93,1024,18.0,Overcast,12.0
16,2017-02-08,2,2,8,20,0,0,0,0,1,21,28,0,3,2,93,1025,21.6,Overcast,24.0
16,2017-02-08,2,2,8,21,0,0,0,0,1,21,28,0,3,1,87,1026,25.2,Overcast,21.0
16,2017-02-08,2,2,8,22,0,0,0,0,1,21,28,0,2,1,93,1026,21.6,Overcast,22.0
16,2017-02-09,3,2,9,9,0,0,0,0,1,22,28,0,2,-2,75,1027,21.6,Cloudy,16.0
16,2017-02-09,3,2,9,10,0,0,0,0,1,22,28,0,3,-1,75,1027,21.6,Cloudy,19.0
16,2017-02-09,3,2,9,11,0,0,0,0,1,22,28,0,4,-3,61,1027,28.8,Fog,16.0
16,2017-02-09,3,2,9,12,0,0,0,0,1,22,28,0,5,-5,49,1026,28.8,Fog,17.0
16,2017-02-09,3,2,9,13,0,0,0,0,1,22,28,0,6,-7,39,1025,28.8,Cloudy,27.0
16,2017-02-09,3,2,9,14,0,0,0,0,1,22,28,0,7,-7,37,1024,28.8,Cloudy,20.0
16,2017-02-09,3,2,9,15,0,0,0,0,1,22,28,0,6,-9,34,1024,28.8,Clear,26.0
16,2017-02-09,3,2,9,16,0,0,0,0,1,22,28,0,5,-8,39,1024,32.4,Clear,23.0
16,2017-02-09,3,2,9,17,0,0,0,0,1,22,28,0,5,-8,39,1024,25.2,Clear,24.0
16,2017-02-09,3,2,9,18,0,0,0,0,1,22,28,0,4,-10,36,1025,21.6,Clear,13.0
16,2017-02-09,3,2,9,19,0,0,0,0,1,22,28,0,3,-9,41,1025,21.6,Clear,13.0
16,2017-02-09,3,2,9,20,0,0,0,0,1,22,28,0,3,-8,45,1026,21.6,Clear,14.0
16,2017-02-09,3,2,9,21,0,0,0,0,1,22,28,0,2,-7,48,1025,19.8,Clear,14.0
16,2017-02-09,3,2,9,22,0,0,0,0,1,22,28,0,2,-7,52,1027,18.0,Clear,17.0
16,2017-02-10,4,2,10,9,0,0,0,1,1,23,28,0,3,-12,33,1029,25.2,Clear,18.0
16,2017-02-10,4,2,10,10,0,0,0,1,1,23,28,0,5,-13,26,1030,28.8,Clear,20.0
16,2017-02-10,4,2,10,11,0,0,0,1,1,23,28,0,5,-13,26,1029,28.8,Clear,18.0
16,2017-02-10,4,2,10,12,0,0,0,1,1,23,28,0,6,-14,23,1028,25.2,Clear,18.0
16,2017-02-10,4,2,10,13,0,0,0,1,1,23,28,0,6,-15,21,1027,28.8,Clear,16.0
16,2017-02-10,4,2,10,14,0,0,0,1,1,23,28,0,7,-14,21,1027,25.2,Clear,19.0
16,2017-02-10,4,2,10,15,0,0,0,1,1,23,28,0,7,-13,23,1027,32.4,Clear,28.0
16,2017-02-10,4,2,10,16,0,0,0,1,1,23,28,0,6,-13,25,1027,32.4,Clear,15.0
16,2017-02-10,4,2,10,17,0,0,0,1,1,23,28,0,6,-13,25,1027,28.8,Clear,15.0
16,2017-02-10,4,2,10,18,0,0,0,1,1,23,28,0,5,-12,29,1028,21.6,Clear,7.0
16,2017-02-10,4,2,10,19,0,0,0,1,1,23,28,0,4,-11,33,1029,18.0,Clear,20.0
16,2017-02-10,4,2,10,20,0,0,0,1,1,23,28,0,3,-12,33,1029,21.6,Clear,16.0
16,2017-02-10,4,2,10,21,0,0,0,1,1,23,28,0,3,-12,33,1030,18.0,Clear,13.0
16,2017-02-10,4,2,10,22,0,0,0,1,1,23,28,0,2,-11,38,1030,14.4,Clear,22.0
16,2017-02-11,5,2,11,9,1,1,2,0,1,24,28,0,4,-8,42,1033,18.0,Clear,14.0
16,2017-02-11,5,2,11,10,1,1,2,0,1,24,28,0,6,-13,25,1033,18.0,Clear,13.0
16,2017-02-11,5,2,11,11,1,1,2,0,1,24,28,0,7,-13,23,1033,21.6,Clear,17.0
16,2017-02-11,5,2,11,12,1,1,2,0,1,24,28,0,8,-12,23,1032,14.4,Clear,16.0
16,2017-02-11,5,2,11,13,1,1,2,0,1,24,28,0,8,-14,20,1031,18.0,Clear,17.0
16,2017-02-11,5,2,11,14,1,1,2,0,1,24,28,0,8,-15,18,1031,18.0,Clear,19.0
16,2017-02-11,5,2,11,15,1,1,2,0,1,24,28,0,8,-14,20,1030,14.4,Clear,12.0
16,2017-02-11,5,2,11,16,1,1,2,0,1,24,28,0,8,-14,20,1030,10.8,Clear,18.0
16,2017-02-11,5,2,11,17,1,1,2,0,1,24,28,0,7,-14,21,1030,14.4,Clear,17.0
16,2017-02-11,5,2,11,18,1,1,2,0,1,24,28,0,5,-13,26,1031,10.8,Clear,16.0
16,2017-02-11,5,2,11,19,1,1,2,0,1,24,28,0,5,-12,29,1031,7.2,Clear,13.0
16,2017-02-11,5,2,11,20,1,1,2,0,1,24,28,0,4,-10,36,1031,7.2,Clear,14.0
16,2017-02-11,5,2,11,21,1,1,2,0,1,24,28,0,4,-10,36,1031,7.2,Clear,8.0
16,2017-02-11,5,2,11,22,1,1,2,0,1,24,28,0,3,-8,45,1031,3.6,Clear,17.0
16,2017-02-12,6,2,12,9,1,2,2,0,1,25,28,0,7,-4,46,1033,10.8,Clear,18.0
16,2017-02-12,6,2,12,10,1,2,2,0,1,25,28,0,9,-6,34,1032,10.8,Clear,14.0
16,2017-02-12,6,2,12,11,1,2,2,0,1,25,28,0,10,-8,28,1032,10.8,Clear,11.0
16,2017-02-12,6,2,12,12,1,2,2,0,1,25,28,0,12,-9,22,1031,7.2,Clear,16.0
16,2017-02-12,6,2,12,13,1,2,2,0,1,25,28,0,11,-10,22,1030,7.2,Clear,13.0
16,2017-02-12,6,2,12,14,1,2,2,0,1,25,28,0,12,-9,22,1029,7.2,Clear,20.0
16,2017-02-12,6,2,12,15,1,2,2,0,1,25,28,0,12,-8,24,1029,7.2,Clear,24.0
16,2017-02-12,6,2,12,16,1,2,2,0,1,25,28,0,13,-10,20,1029,7.2,Clear,12.0
16,2017-02-12,6,2,12,17,1,2,2,0,1,25,28,0,11,-9,24,1029,7.2,Clear,22.0
16,2017-02-12,6,2,12,18,1,2,2,0,1,25,28,0,9,-7,32,1029,14.4,Clear,14.0
16,2017-02-12,6,2,12,19,1,2,2,0,1,25,28,0,8,-7,34,1030,10.8,Clear,13.0
16,2017-02-12,6,2,12,20,1,2,2,0,1,25,28,0,6,-7,39,1030,10.8,Clear,14.0
16,2017-02-12,6,2,12,21,1,2,2,0,1,25,28,0,6,-8,36,1030,10.8,Clear,16.0
16,2017-02-12,6,2,12,22,1,2,2,0,1,25,28,0,5,-8,39,1031,7.2,Clear,17.0
16,2017-02-13,0,2,13,9,0,0,0,2,1,26,28,0,9,-1,50,1033,10.8,Clear,29.0
16,2017-02-13,0,2,13,10,0,0,0,2,1,26,28,0,11,-3,38,1033,10.8,Clear,23.0
16,2017-02-13,0,2,13,11,0,0,0,2,1,26,28,0,13,-6,26,1033,10.8,Clear,21.0
16,2017-02-13,0,2,13,12,0,0,0,2,1,26,28,0,14,-4,29,1032,7.2,Clear,18.0
16,2017-02-13,0,2,13,13,0,0,0,2,1,26,28,0,15,-4,27,1031,10.8,Clear,17.0
16,2017-02-13,0,2,13,14,0,0,0,2,1,26,28,0,16,-4,25,1031,7.2,Clear,25.0
16,2017-02-13,0,2,13,15,0,0,0,2,1,26,28,0,15,-5,25,1031,7.2,Clear,11.0
16,2017-02-13,0,2,13,16,0,0,0,2,1,26,28,0,15,-3,29,1031,7.2,Clear,23.0
16,2017-02-13,0,2,13,17,0,0,0,2,1,26,28,0,14,-2,33,1031,10.8,Clear,23.0
16,2017-02-13,0,2,13,18,0,0,0,2,1,26,28,0,11,-2,41,1031,14.4,Clear,16.0
16,2017-02-13,0,2,13,19,0,0,0,2,1,26,28,0,9,-2,46,1032,7.2,Clear,28.0
16,2017-02-13,0,2,13,20,0,0,0,2,1,26,28,0,9,-3,43,1032,7.2,Clear,20.0
16,2017-02-13,0,2,13,21,0,0,0,2,1,26,28,0,8,-3,46,1033,7.2,Clear,21.0
16,2017-02-13,0,2,13,22,0,0,0,2,1,26,28,0,8,-4,43,1033,7.2,Clear,17.0
16,2017-02-14,1,2,14,9,0,0,0,0,1,27,28,0,12,3,54,1036,3.6,Clear,27.0
16,2017-02-14,1,2,14,10,0,0,0,0,1,27,28,0,13,-1,38,1036,3.6,Clear,13.0
16,2017-02-14,1,2,14,11,0,0,0,0,1,27,28,0,14,-6,25,1035,10.8,Clear,15.0
16,2017-02-14,1,2,14,12,0,0,0,0,1,27,28,0,15,-7,22,1034,12.6,Clear,10.0
16,2017-02-14,1,2,14,13,0,0,0,0,1,27,28,0,16,-8,19,1034,14.4,Clear,21.0
16,2017-02-14,1,2,14,14,0,0,0,0,1,27,28,0,16,-8,19,1033,10.8,Clear,21.0
16,2017-02-14,1,2,14,15,0,0,0,0,1,27,28,0,16,-10,16,1033,14.4,Clear,25.0
16,2017-02-14,1,2,14,16,0,0,0,0,1,27,28,0,15,-8,20,1033,14.4,Clear,30.0
16,2017-02-14,1,2,14,17,0,0,0,0,1,27,28,0,14,-7,23,1033,18.0,Clear,23.0
16,2017-02-14,1,2,14,18,0,0,0,0,1,27,28,0,12,-5,30,1033,18.0,Clear,11.0
16,2017-02-14,1,2,14,19,0,0,0,0,1,27,28,0,11,-4,35,1033,14.4,Clear,17.0
16,2017-02-14,1,2,14,20,0,0,0,0,1,27,28,0,9,-4,40,1033,14.4,Clear,18.0
16,2017-02-14,1,2,14,21,0,0,0,0,1,27,28,0,9,-4,40,1033,10.8,Clear,17.0
16,2017-02-14,1,2,14,22,0,0,0,0,1,27,28,0,8,-4,43,1033,10.8,Clear,14.0
16,2017-02-15,2,2,15,9,0,0,0,0,1,28,28,0,11,3,58,1031,21.6,Clear,16.0
16,2017-02-15,2,2,15,10,0,0,0,0,1,28,28,0,12,2,51,1030,25.2,Clear,23.0
16,2017-02-15,2,2,15,11,0,0,0,0,1,28,28,0,14,2,44,1029,25.2,Clear,24.0
16,2017-02-15,2,2,15,12,0,0,0,0,1,28,28,0,15,1,39,1028,25.2,Clear,17.0
16,2017-02-15,2,2,15,13,0,0,0,0,1,28,28,0,15,2,42,1027,21.6,Clear,22.0
16,2017-02-15,2,2,15,14,0,0,0,0,1,28,28,0,16,3,42,1026,21.6,Clear,20.0
16,2017-02-15,2,2,15,15,0,0,0,0,1,28,28,0,16,2,39,1025,21.6,Clear,17.0
16,2017-02-15,2,2,15,16,0,0,0,0,1,28,28,0,15,2,42,1025,21.6,Clear,22.0
16,2017-02-15,2,2,15,17,0,0,0,0,1,28,28,0,14,3,48,1025,18.0,Clear,23.0
16,2017-02-15,2,2,15,18,0,0,0,0,1,28,28,0,13,3,51,1025,14.4,Clear,15.0
16,2017-02-15,2,2,15,19,0,0,0,0,1,28,28,0,12,4,58,1025,14.4,Clear,22.0
16,2017-02-15,2,2,15,20,0,0,0,0,1,28,28,0,11,5,67,1025,14.4,Clear,21.0
16,2017-02-15,2,2,15,21,0,0,0,0,1,28,28,0,11,5,67,1024,21.6,Clear,22.0
16,2017-02-15,2,2,15,22,0,0,0,0,1,28,28,0,10,5,71,1024,18.0,Clear,13.0
16,2017-02-16,3,2,16,9,0,0,0,0,0,0,0,2,15,8,63,1020,14.4,Clear,27.0
16,2017-02-16,3,2,16,10,0,0,0,0,0,0,0,2,16,7,55,1019,14.4,Clear,35.0
16,2017-02-16,3,2,16,11,0,0,0,0,0,0,0,2,16,8,59,1019,14.4,Light rain,21.0
16,2017-02-16,3,2,16,12,0,0,0,0,0,0,0,2,16,8,59,1018,14.4,Clear,21.0
16,2017-02-16,3,2,16,13,0,0,0,0,0,0,0,2,19,9,52,1017,18.0,Clear,26.0
16,2017-02-16,3,2,16,14,0,0,0,0,0,0,0,2,19,8,51,1016,18.0,Clear,28.0
16,2017-02-16,3,2,16,15,0,0,0,0,0,0,0,2,19,8,49,1015,18.0,Clear,22.0
16,2017-02-16,3,2,16,16,0,0,0,0,0,0,0,2,18,8,52,1015,14.4,Clear,31.0
16,2017-02-16,3,2,16,17,0,0,0,0,0,0,0,2,17,8,55,1015,14.4,Clear,21.0
16,2017-02-16,3,2,16,18,0,0,0,0,0,0,0,2,17,9,59,1016,14.4,Clear,20.0
16,2017-02-16,3,2,16,19,0,0,0,0,0,0,0,2,16,11,72,1016,14.4,Clear,16.0
16,2017-02-16,3,2,16,20,0,0,0,0,0,0,0,2,15,11,77,1016,14.4,Clear,23.0
16,2017-02-16,3,2,16,21,0,0,0,0,0,0,0,2,14,11,82,1016,10.8,Clear,16.0
16,2017-02-16,3,2,16,22,0,0,0,0,0,0,0,2,13,11,88,1017,7.2,Clear,21.0
16,2017-02-17,4,2,17,9,0,0,0,1,0,0,0,1,9,7,87,1025,36.0,Cloudy,29.0
16,2017-02-17,4,2,17,10,0,0,0,1,0,0,0,1,9,7,87,1026,32.4,Cloudy,24.0
16,2017-02-17,4,2,17,11,0,0,0,1,0,0,0,1,8,6,87,1027,28.8,Cloudy,25.0
16,2017-02-17,4,2,17,12,0,0,0,1,0,0,0,1,8,5,81,1027,28.8,Cloudy,21.0
16,2017-02-17,4,2,17,13,0,0,0,1,0,0,0,1,8,4,76,1026,25.2,Cloudy,22.0
16,2017-02-17,4,2,17,14,0,0,0,1,0,0,0,1,8,3,71,1026,25.2,Cloudy,21.0
16,2017-02-17,4,2,17,15,0,0,0,1,0,0,0,1,8,2,66,1027,21.6,Cloudy,26.0
16,2017-02-17,4,2,17,16,0,0,0,1,0,0,0,1,8,1,62,1027,25.2,Cloudy,27.0
16,2017-02-17,4,2,17,17,0,0,0,1,0,0,0,1,7,1,66,1028,21.6,Overcast,16.0
16,2017-02-17,4,2,17,18,0,0,0,1,0,0,0,1,7,0,61,1028,21.6,Clear,9.0
16,2017-02-17,4,2,17,19,0,0,0,1,0,0,0,1,7,0,61,1029,21.6,Clear,10.0
16,2017-02-17,4,2,17,20,0,0,0,1,0,0,0,1,6,0,66,1029,21.6,Clear,23.0
16,2017-02-17,4,2,17,21,0,0,0,1,0,0,0,1,5,1,76,1029,18.0,Light rain,17.0
16,2017-02-17,4,2,17,22,0,0,0,1,0,0,0,1,5,2,81,1030,10.8,Light rain,18.0
16,2017-02-18,5,2,18,9,1,1,2,0,1,1,2,0,7,1,66,1030,3.6,Cloudy,20.0
16,2017-02-18,5,2,18,10,1,1,2,0,1,1,2,0,8,1,62,1029,7.2,Clear,19.0
16,2017-02-18,5,2,18,11,1,1,2,0,1,1,2,0,10,1,54,1029,7.2,Clear,26.0
16,2017-02-18,5,2,18,12,1,1,2,0,1,1,2,0,11,1,50,1028,7.2,Clear,28.0
16,2017-02-18,5,2,18,13,1,1,2,0,1,1,2,0,12,-1,41,1028,7.2,Clear,24.0
16,2017-02-18,5,2,18,14,1,1,2,0,1,1,2,0,13,-1,38,1027,3.6,Clear,29.0
16,2017-02-18,5,2,18,15,1,1,2,0,1,1,2,0,13,-1,38,1027,7.2,Clear,27.0
16,2017-02-18,5,2,18,16,1,1,2,0,1,1,2,0,14,-1,36,1026,3.6,Clear,21.0
16,2017-02-18,5,2,18,17,1,1,2,0,1,1,2,0,13,-1,38,1026,7.2,Clear,19.0
16,2017-02-18,5,2,18,18,1,1,2,0,1,1,2,0,10,3,62,1026,18.0,Clear,16.0
16,2017-02-18,5,2,18,19,1,1,2,0,1,1,2,0,8,3,71,1027,18.0,Clear,11.0
16,2017-02-18,5,2,18,20,1,1,2,0,1,1,2,0,7,3,76,1027,14.4,Clear,18.0
16,2017-02-18,5,2,18,21,1,1,2,0,1,1,2,0,7,3,76,1027,14.4,Clear,23.0
16,2017-02-18,5,2,18,22,1,1,2,0,1,1,2,0,6,3,81,1027,14.4,Clear,17.0
16,2017-02-19,6,2,19,9,1,2,2,0,1,2,2,0,11,5,67,1017,28.8,Clear,19.0
16,2017-02-19,6,2,19,10,1,2,2,0,1,2,2,0,13,5,58,1017,28.8,Clear,20.0
16,2017-02-19,6,2,19,11,1,2,2,0,1,2,2,0,15,6,55,1016,21.6,Clear,28.0
16,2017-02-19,6,2,19,12,1,2,2,0,1,2,2,0,16,6,52,1014,25.2,Clear,15.0
16,2017-02-19,6,2,19,13,1,2,2,0,1,2,2,0,18,7,49,1013,21.6,Clear,15.0
16,2017-02-19,6,2,19,14,1,2,2,0,1,2,2,0,19,7,46,1011,25.2,Clear,24.0
16,2017-02-19,6,2,19,15,1,2,2,0,1,2,2,0,19,6,43,1011,25.2,Clear,14.0
16,2017-02-19,6,2,19,16,1,2,2,0,1,2,2,0,18,6,45,1010,25.2,Clear,27.0
16,2017-02-19,6,2,19,17,1,2,2,0,1,2,2,0,17,7,52,1010,14.4,Clear,26.0
16,2017-02-19,6,2,19,18,1,2,2,0,1,2,2,0,16,8,59,1009,18.0,Clear,18.0
16,2017-02-19,6,2,19,19,1,2,2,0,1,2,2,0,16,8,59,1010,14.4,Clear,15.0
16,2017-02-19,6,2,19,20,1,2,2,0,1,2,2,0,17,9,59,1010,21.6,Clear,13.0
16,2017-02-19,6,2,19,21,1,2,2,0,1,2,2,0,17,9,59,1010,18.0,Clear,13.0
16,2017-02-19,6,2,19,22,1,2,2,0,1,2,2,0,16,9,63,1010,14.4,Clear,11.0
16,2017-02-20,0,2,20,9,0,0,0,2,0,0,0,2,11,8,82,1017,36.0,Cloudy,25.0
16,2017-02-20,0,2,20,10,0,0,0,2,0,0,0,2,9,6,82,1019,39.6,Cloudy,23.0
16,2017-02-20,0,2,20,11,0,0,0,2,0,0,0,2,9,4,71,1020,39.6,Cloudy,25.0
16,2017-02-20,0,2,20,12,0,0,0,2,0,0,0,2,8,3,71,1021,39.6,Cloudy,20.0
16,2017-02-20,0,2,20,13,0,0,0,2,0,0,0,2,8,1,62,1022,36.0,Cloudy,24.0
16,2017-02-20,0,2,20,14,0,0,0,2,0,0,0,2,8,0,57,1023,36.0,Cloudy,25.0
16,2017-02-20,0,2,20,15,0,0,0,2,0,0,0,2,7,-1,57,1024,32.4,Clear,23.0
16,2017-02-20,0,2,20,16,0,0,0,2,0,0,0,2,6,-1,61,1025,32.4,Clear,27.0
16,2017-02-20,0,2,20,17,0,0,0,2,0,0,0,2,5,-2,61,1027,28.8,Cloudy,18.0
16,2017-02-20,0,2,20,18,0,0,0,2,0,0,0,2,5,-2,61,1027,25.2,Cloudy,22.0
